FEN,Moves,Moves_UCI,Puzzle_ID,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
b1rqk2r/3nbppp/4pn2/p1p3N1/Np1P4/3BP2Q/PP1B1PPP/2R2RK1 w k - 0 1,Bg6,d3g6,011CBP,0.38916562717899184,0.7413649232497094,-122,286,e3e4,False,0.575267332006763,0.6104522820914586,82,122,d3g6,True,0.38916562717899184,0.7413649232497094,-122,286
r3k2r/p4p1p/q2p1npQ/4P3/1pnR4/1N3N1P/PpP2PP1/1K1R4 b kq - 0 1,Rc8,a8c8,012CBP,0.20681312699119658,0.6312501413084699,-365,146,d6e5,False,0.4213695094187551,0.3799603223030577,-86,-133,a8c8,True,0.20681312699119658,0.6312501413084699,-365,146
r3k2r/p4p1p/q2p1npQ/8/1pnRP3/1N3N1P/PpP2PP1/1K1R4 w kq - 0 1,Qg7,h6g7,013CBP,0.6489552048081721,0.7233265559941559,166,261,d4c4,False,0.680687412567371,0.5119644756166626,205,13,h6g7,True,0.6489552048081721,0.7233265559941559,166,261
2b2rk1/2p1qpp1/1r5n/1p1Bp2N/p3P3/3P1P2/PP1Q2P1/2R1K2R w K - 0 1,Rxc7,c1c7,014CBP,0.2561504243883983,0.7538685586972206,-289,304,g2g4,False,0.5891050953099066,0.5936932221056321,97,103,c1c7,True,0.2561504243883983,0.7538685586972206,-289,304
5rk1/p3bppp/b1n1pn2/2p5/Pp3BPq/5P2/1PQ1P1BP/RN1R2K1 w - - 0 1,Bg3,f4g3,015CBP,0.34468948888551676,0.6363776066437299,-174,152,e2e3,False,0.3622810167685099,0.2537238112045824,-153,-293,f4g3,True,0.34468948888551676,0.6363776066437299,-174,152
4q3/6pk/3Q4/3n3p/P1Rr1p1P/1P1p1P2/3N2PK/8 b - - 0 1,Qe1,e8e1,016CBP,0.47710283479090876,0.8118056501869602,-24,397,e8e1,True,0.47710283479090876,0.8118056501869602,-24,397,e8e1,True,0.47710283479090876,0.8118056501869602,-24,397
2b4r/3k1ppp/p2N4/Q3P3/2pb4/8/P5qP/1R2KR2 b - - 0 1,Qc2,g2c2,017CBP,0.5354255505227457,0.8190097461263064,38,410,g2c2,True,0.5354255505227457,0.8190097461263064,38,410,g2c2,True,0.5354255505227457,0.8190097461263064,38,410
4rrk1/R5pp/3qp3/1p1b1p1P/5n2/2P1QN2/1PB2PP1/3R2K1 w - - 0 1,h6,h5h6,018CBP,0.658859902954924,0.7814266583095536,178,346,h5h6,True,0.658859902954924,0.7814266583095536,178,346,h5h6,True,0.658859902954924,0.7814266583095536,178,346
6rr/1b1pk3/5p2/p3p1q1/PP2Pn2/3BRQ2/NP3RPP/7K b - - 0 1,Nxd3,f4d3,019CBP,0.48951578269028184,0.8049620219857331,-11,385,h8h3,False,0.8086480846954949,0.649897670785642,391,168,f4d3,True,0.48951578269028184,0.8049620219857331,-11,385
2b2r2/5pk1/1q1p1Np1/p5Q1/1p1PP1P1/7P/1P6/5RK1 w - - 0 1,Ne8+,f6e8,020CBP,0.5046611922878574,0.8504254419957314,5,472,f6h5,False,0.7405140913796417,0.8368320725562275,284,444,f6e8,True,0.5046611922878574,0.8504254419957314,5,472
2kr3r/p1bb2pp/2p5/4pq2/B1N1R3/BPPQ4/P5PP/7K w - - 0 1,Nd6+,c4d6,021CBP,0.7376974175248794,0.8686308617297157,280,513,c4d6,True,0.7376974175248794,0.8686308617297157,280,513,c4d6,True,0.7376974175248794,0.8686308617297157,280,513
r2qk2r/1p3ppp/p1n1b3/3N4/3p4/BP4P1/P3PPBP/R1Q2nK1 w kq - 0 1,Nf6+,d5f6,022CBP,0.38977805805621474,0.5,-121,0,d5f4,False,0.5532257144146498,0.4724124461074959,58,-30,d5f6,True,0.38977805805621474,0.5,-121,0
5rk1/7p/p3N1n1/1p2P2r/2pQ1p1q/7p/PPP2PP1/3RR1K1 w - - 0 1,Qd7,d4d7,023CBP,0.4832229716545129,0.6565700162843596,-18,176,d4a7,False,0.5034167731800636,0.3661823363988792,3,-149,d4d7,True,0.4832229716545129,0.6565700162843596,-18,176
2r3k1/p4ppp/5n2/Pq1bQ3/2p5/4P3/1B2BPPP/3R2K1 w - - 0 1,Qf5,e5f5,024CBP,0.5472327778701267,0.7985245090401617,51,374,b2c3,False,0.623161491031615,0.6139489294360486,136,126,e5f5,True,0.5472327778701267,0.7985245090401617,51,374
2rq2k1/4P2p/p5pB/1p2np2/1P2r3/P1N5/1P3QPP/3R3K b - - 0 1,Qxd1+,d8d1,025CBP,0.49776608080163565,0.8244038264128941,-2,420,d8d1,True,0.49776608080163565,0.8244038264128941,-2,420,d8d1,True,0.49776608080163565,0.8244038264128941,-2,420
4r3/1r2n1k1/3Np1p1/4P3/1pP2P2/p2p2Q1/PP4P1/1K6 b - - 0 1,Rh8,e8h8,026CBP,0.3274458893005989,0.5,-195,0,e8h8,True,0.3274458893005989,0.5,-195,0,e8h8,True,0.3274458893005989,0.5,-195,0
4rrk1/p2q2bp/1p4p1/3pn1B1/8/1P3PN1/P2R2PP/3QR1K1 w - - 0 1,Re4,e1e4,027CBP,0.49798048867658046,0.6936887774077353,-2,222,d2d5,False,0.5592073303873546,0.12479122466512271,64,-529,e1e4,True,0.49798048867658046,0.6936887774077353,-2,222
3q1r1k/rbN1p2p/3pQ1p1/2p3N1/8/1P4PP/Pb3P2/R2R2K1 w - - 0 1,Qf7,e6f7,028CBP,0.3984907101594035,0.7851765653568404,-111,352,c7b5,False,0.45147904689958307,0.4063067778943678,-52,-103,e6f7,True,0.3984907101594035,0.7851765653568404,-111,352
6k1/p1b3pp/2p5/2Pp2qb/1Q2p3/1P2r3/PBR3PP/1N3BK1 b - - 0 1,Rh3,e3h3,029CBP,0.6028270439873706,0.8815022519586655,113,545,e3f3,False,0.620353723265564,0.7524995800919415,133,302,e3h3,True,0.6028270439873706,0.8815022519586655,113,545
5rk1/p4p1p/r2pb1pQ/q3p3/1p2P1PP/1P3P2/PP6/1KNR3R b - - 0 1,Bxb3,e6b3,030CBP,0.24842008229950796,0.8112424662284797,-300,396,f7f6,False,0.5084838878335742,0.531256867324871,9,34,e6b3,True,0.24842008229950796,0.8112424662284797,-300,396
r6Q/pp1bk3/6p1/3pp3/7R/5PP1/Pq2n3/1BR4K w - - 0 1,Rh7+,h4h7,031CBP,0.6197666181301429,0.9999837569566628,132,2995,h8g7,False,0.6692817497751378,0.5,191,0,h4h7,True,0.6197666181301429,0.9999837569566628,132,2995
6k1/pp3p1p/4p1pP/1b1pP3/1P3P2/2K2N2/1P1R2P1/q4B1R w - - 0 1,Kd4,c3d4,032CBP,0.4866696732682436,0.5449835205954683,-14,49,f1b5,False,0.5576520457081142,0.49539752999711567,62,-5,c3d4,True,0.4866696732682436,0.5449835205954683,-14,49
3r3r/pp3pk1/1bp2qp1/3Pp1n1/2B1P1P1/2P2P2/PB2Q1K1/3R3R b - - 0 1,Nh3,g5h3,033CBP,0.48893348305218043,0.7769924697409847,-12,339,c6d5,False,0.6471826768073328,0.5740142874632654,164,81,g5h3,True,0.48893348305218043,0.7769924697409847,-12,339
3r2r1/1ppbqpk1/p2p1n2/n3p1B1/3PP3/1BP3QP/P1P2PP1/1R2R1K1 w - - 0 1,Bxf6+,g5f6,034CBP,0.3895266991441538,0.8665157323943802,-122,508,f2f4,False,0.6889074948494522,0.649897670785642,215,168,g5f6,True,0.3895266991441538,0.8665157323943802,-122,508
r4rk1/2p1q1pp/2Pbnp2/p3p3/2B1P1P1/1P2B1P1/2Q2PK1/2R4R w - - 0 1,f4,f2f4,035CBP,0.7188604666925511,0.7776298320139681,254,340,f2f4,True,0.7188604666925511,0.7776298320139681,254,340,f2f4,True,0.7188604666925511,0.7776298320139681,254,340
1qrbr1k1/1b1n1p1p/pp1pp1p1/3N2Pn/2P3Q1/1PB2N1P/P3PPB1/2RR2K1 b - - 0 1,exd5,e6d5,036CBP,0.5003099510867515,0.7173929335708207,0,253,e6d5,True,0.5003099510867515,0.7173929335708207,0,253,e6d5,True,0.5003099510867515,0.7173929335708207,0,253
4r1k1/2pqpNbp/1p4p1/3n1p2/r2P4/1n2P1P1/1B2QPBP/1R1R2K1 w - - 0 1,Nd6,f7d6,037CBP,0.40789763180281396,0.7757138412629945,-101,337,f7e5,False,0.6398291506724323,0.49631798655933523,156,-4,f7d6,True,0.40789763180281396,0.7757138412629945,-101,337
r4rk1/1p4pb/p1P4p/P2P4/4pnBq/2Q1N3/5P1P/2R2RK1 b - - 0 1,Bf5,h7f5,038CBP,0.36883828996983903,0.7083494652148071,-145,241,b7c6,False,0.5676900854038571,0.5358387144707508,73,39,h7f5,True,0.36883828996983903,0.7083494652148071,-145,241
r2q1rk1/pb1nbpp1/1p2pn1p/4N3/2BP1P2/1PN5/PBQ3PP/R4RK1 b - - 0 1,Nxe5,d7e5,039CBP,0.5969818519104001,0.7233265559941559,106,261,d7e5,True,0.5969818519104001,0.7233265559941559,106,261,d7e5,True,0.5969818519104001,0.7233265559941559,106,261
1q2rrk1/p2pb1p1/1p4n1/3N1p1n/2P4p/1P3PP1/PB1QN1KP/R2R4 b - - 0 1,Bb4,e7b4,040CBP,0.32675687112672447,0.7586196963806966,-196,311,e7g5,False,0.5289200813628848,0.4431743390334964,31,-62,e7b4,True,0.32675687112672447,0.7586196963806966,-196,311
2Q1R3/5qbk/1p1r4/1P6/P3p1N1/4P2p/5P1K/8 w - - 0 1,Qa8,c8a8,041CBP,0.6202241289723842,0.7559124444307999,133,307,c8a8,True,0.6202241289723842,0.7559124444307999,133,307,c8a8,True,0.6202241289723842,0.7559124444307999,133,307
3r2k1/2rP1p1p/1p4p1/pB1Q4/P4q2/4p3/1PPN3P/1K3R2 b - - 0 1,Rcxd7,c7d7,042CBP,0.28717955074200496,0.6252304785769166,-246,139,c7d7,True,0.28717955074200496,0.6252304785769166,-246,139,c7d7,True,0.28717955074200496,0.6252304785769166,-246,139
r2N3k/1b4p1/1p5p/8/1p2qP2/1B5P/1P1Q2PK/8 b - - 0 1,Bd5,b7d5,043CBP,0.15134888677127045,0.8270530585228922,-468,425,e4g2,False,0.6896126668054876,0.4468118376315084,216,-58,b7d5,True,0.15134888677127045,0.8270530585228922,-468,425
2r2rk1/1q3p1p/n2bp3/p2pNpP1/2P2P1B/8/PP4QP/1K1R3R w - - 0 1,g6,g5g6,044CBP,0.48679901002308834,0.711382833072352,-14,245,g5g6,True,0.48679901002308834,0.711382833072352,-14,245,g5g6,True,0.48679901002308834,0.711382833072352,-14,245
2qr2k1/p2nQpp1/3Rp3/1Pp5/P1P2N2/7P/b4PP1/6K1 w - - 0 1,Nd3,f4d3,045CBP,0.5128423320371605,0.7685884778152217,13,326,f4h5,False,0.5730822563372778,0.5,79,0,f4d3,True,0.5128423320371605,0.7685884778152217,13,326
r4rk1/3n1ppp/p1p2n2/qp1pp3/1bPP4/1PNBP2P/P2BQPP1/2R2RK1 w - - 0 1,a3,a2a3,046CBP,0.5696749657704994,0.5695065266470701,76,76,a2a3,True,0.5696749657704994,0.5695065266470701,76,76,a2a3,True,0.5696749657704994,0.5695065266470701,76,76
8/6pk/5n1p/1P2qp2/4r3/4NQ1P/4R1P1/7K b - - 0 1,Rf4,e4f4,047CBP,0.6253432100168013,0.8337929818944791,139,438,e4f4,True,0.6253432100168013,0.8337929818944791,139,438,e4f4,True,0.6253432100168013,0.8337929818944791,139,438
r2qk2r/pp2bp2/1np1b1pn/3p4/3P2P1/2N1P1BN/PP2BP2/R2QK2R b KQkq - 0 1,Nxg4,h6g4,048CBP,0.29487656939227036,0.5847815132358991,-236,93,e7h4,False,0.4641694186884628,0.5758139966794447,-38,83,h6g4,True,0.29487656939227036,0.5847815132358991,-236,93
r1br2k1/ppq1bppp/4pn2/6B1/3N4/3Q1B2/PPP2PPP/R2R2K1 w - - 0 1,Nb5,d4b5,049CBP,0.5133873469636467,0.664824067524339,14,186,d3b3,False,0.525897513730009,0.5119644756166626,28,13,d4b5,True,0.5133873469636467,0.664824067524339,14,186
2k2r2/ppp3p1/8/3Pp2p/3n2nq/2NQ2PP/PPPP4/R1B3KR b - - 0 1,Ne2+,d4e2,050CBP,0.14703296284849898,0.9046290443554744,-477,611,h4f6,False,0.5243068054370241,0.2275054850760267,26,-332,d4e2,True,0.14703296284849898,0.9046290443554744,-477,611
2r5/1p3p1p/pq1p1kpQ/3Pp2P/8/nP6/P1B2P2/2K3RR w - - 0 1,Qg5+,h6g5,051CBP,0.6460018075244136,0.5,163,0,h6g5,True,0.6460018075244136,0.5,163,0,h6g5,True,0.6460018075244136,0.5,163,0
2r2r1k/1P3pbp/8/5p2/1p3P2/n7/PP5P/K1Q3R1 b - - 0 1,Rc2,c8c2,052CBP,0.8121746271661969,0.8358240437072986,397,442,c8c2,True,0.8121746271661969,0.8358240437072986,397,442,c8c2,True,0.8121746271661969,0.8358240437072986,397,442
1k6/pbp3Np/1n1r2p1/2p1Q3/2P2P2/1PB5/PK4PP/3q1B1R b - - 0 1,Na4+,b6a4,053CBP,0.6174285605204659,0.999983515957466,129,2991,b6a4,True,0.6174285605204659,0.999983515957466,129,2991,b6a4,True,0.6174285605204659,0.999983515957466,129,2991
r4r1k/p1pnNppp/1p6/4p1B1/3P4/PnP3QR/2q3PP/4R1K1 w - - 0 1,Qg4,g3g4,054CBP,0.7055656762500446,0.8101122207399027,237,394,g3g4,True,0.7055656762500446,0.8101122207399027,237,394,g3g4,True,0.7055656762500446,0.8101122207399027,237,394
2r3k1/1b1p3p/1p1bp3/5N2/p1P2r1q/P1Q4P/1P1R2PK/3R1B2 b - - 0 1,Rf3+,f4f3,055CBP,0.4131405813031108,0.8008836319239997,-95,378,f4f5,False,0.6713909364341046,0.5275875538925041,194,30,f4f3,True,0.4131405813031108,0.8008836319239997,-95,378
3r1k1Q/3n1Pp1/p3p3/1p1q1p2/8/2r3PK/P1PPR2P/R7 b - - 0 1,Ke7,f8e7,056CBP,0.40202107528683195,0.5658919665398462,-107,72,f8f7,False,0.5827627495546843,0.5,90,0,f8e7,True,0.40202107528683195,0.5658919665398462,-107,72
3r1k2/3n1Pp1/p3p3/1p1q1p1Q/8/2r3PK/P1PPR2P/R7 w - - 0 1,dxc3,d2c3,057CBP,0.43922966627202886,0.5,-66,0,d2c3,True,0.43922966627202886,0.5,-66,0,d2c3,True,0.43922966627202886,0.5,-66,0
2b1r1r1/4q2k/p2p1bnp/2pP1p2/2P2P2/2N1PR1P/1BQ4K/6RB b - - 0 1,Ne5,g6e5,058CBP,0.5135744851378832,0.6372292155838937,14,153,g6h4,False,0.6048332587180918,0.5559168418448287,115,61,g6e5,True,0.5135744851378832,0.6372292155838937,14,153
2r2rk1/pb1nqp2/1p4p1/4p2p/1PP5/P1BBP2Q/6PP/3R1RK1 w - - 0 1,Bf5,d3f5,059CBP,0.4878271898958868,0.7586196963806966,-13,311,d3g6,False,0.6138749546788862,0.5211593152406621,125,23,d3f5,True,0.4878271898958868,0.7586196963806966,-13,311
4k2r/1b2bppp/p3p3/1pB5/q3pnP1/2P5/P1P1BQ1P/3R1RK1 w k - 0 1,Rd8+,d1d8,060CBP,0.38961974083798445,0.6456972666879179,-121,163,f2f4,False,0.4044800315411079,0.2614691522497748,-105,-282,d1d8,True,0.38961974083798445,0.6456972666879179,-121,163
2k5/1p3ppp/1p4b1/pB1n4/P2b2P1/5K2/6PP/7R w - - 0 1,Rd1,h1d1,061CBP,0.37712572256303534,0.45319095389262815,-136,-51,h1d1,True,0.37712572256303534,0.45319095389262815,-136,-51,h1d1,True,0.37712572256303534,0.45319095389262815,-136,-51
r2qr1k1/1p1b1p1p/p2p2p1/2pP4/P1N5/2P3nP/4P1B1/R1BQ1RK1 b - - 0 1,Bxh3,d7h3,062CBP,0.4955782936130733,0.6372292155838937,-4,153,d8h4,False,0.5307606521135394,0.39130033495471916,33,-120,d7h3,True,0.4955782936130733,0.6372292155838937,-4,153
r2r2k1/pp2bppp/2q5/2p1N3/2P1n3/P3B1Pb/1PQ2P1P/RN2R1K1 b - - 0 1,Nd2,e4d2,063CBP,0.20743506531359923,0.7349601640218837,-364,277,c6e6,False,0.5007242303060828,0.47608474251652944,0,-26,e4d2,True,0.20743506531359923,0.7349601640218837,-364,277
2Rb2k1/3q1rpp/p3Q3/2N1p3/4P3/3Pp3/1P4PP/1K6 b - - 0 1,Qxc8,d7c8,064CBP,0.3436745389147453,0.5,-175,0,d7e6,False,0.6402812105338214,0.08713200331229709,156,-638,d7c8,True,0.3436745389147453,0.5,-175,0
1r1r3k/pR3p1p/2n2p2/4p1q1/P3P1b1/8/BB3PPP/R4QK1 w - - 0 1,f4,f2f4,065CBP,0.5360931402945919,0.5649872147270768,39,71,b7b8,False,0.570175939558663,0.5257517538936253,76,28,f2f4,True,0.5360931402945919,0.5649872147270768,39,71
6k1/Rb1rqppp/1Q6/1P6/2r5/5P2/5RPP/5NK1 w - - 0 1,Re2,f2e2,066CBP,0.33511193877390255,0.8522892607055503,-186,476,a7a2,False,0.5327184305802735,0.5101243359708437,35,11,f2e2,True,0.33511193877390255,0.8522892607055503,-186,476
4r3/p1bR1pk1/2p1n1p1/2q5/4Pp1P/1Q6/PP3PB1/4B1K1 w - - 0 1,Bb4,e1b4,067CBP,0.5293165611101176,0.648220254322344,31,166,g2h3,False,0.5495877611950153,0.511044443209752,54,12,e1b4,True,0.5293165611101176,0.648220254322344,31,166
2rqr1k1/1b3p1p/p2p2p1/np2b3/4P3/PP5P/2B1NPP1/1RBQR1K1 b - - 0 1,Rxc2,c8c2,068CBP,0.5095480414583169,0.6104522820914586,10,122,d6d5,False,0.5735961847508547,0.5504562746820834,80,55,c8c2,True,0.5095480414583169,0.6104522820914586,10,122
b4rk1/5ppp/3ppn2/1q6/1p2P3/1B3PQ1/NbPB2PP/1R5K b - - 0 1,d5,d6d5,069CBP,0.4658564846413187,0.5303398401818216,-37,33,b2e5,False,0.5405630601127182,0.5184020844121936,44,20,d6d5,True,0.4658564846413187,0.5303398401818216,-37,33
3Q4/1q3pk1/4p1p1/3pP1N1/2pPbP2/2P3KP/6P1/8 w - - 0 1,Kh4,g3h4,070CBP,0.8062235300797067,0.8586617598408057,387,490,d8f6,False,0.8471670796522521,0.8925633384935145,465,575,d8f6,False,0.8471670796522521,0.8925633384935145,465,575
3r2rk/5ppp/4bR2/pn1pP1QN/2pq2PB/1n5P/6B1/5R1K w - - 0 1,Rh6,f6h6,071CBP,0.6635350556652408,0.7795341070238575,184,343,f6h6,True,0.6635350556652408,0.7795341070238575,184,343,f6h6,True,0.6635350556652408,0.7795341070238575,184,343
2kr1b1r/1pq2ppp/p3pn2/6B1/2BNb3/8/PPPR1PPP/R2Q2K1 w - - 0 1,Nxe6,d4e6,072CBP,0.532189855376497,0.7462761887954177,35,293,d1e2,False,0.5337041501322237,0.522078114090291,36,24,d4e6,True,0.532189855376497,0.7462761887954177,35,293
3r2r1/p3Rbk1/5q2/3P2p1/P2Q2P1/2p2p2/8/4RBK1 w - - 0 1,Rxf7+,e7f7,073CBP,0.36901926251450234,0.8475934245090255,-145,466,d4f6,False,0.4170444864726327,0.4486327495624493,-90,-56,e7f7,True,0.36901926251450234,0.8475934245090255,-145,466
rnbq1rk1/ppp3bp/3p2p1/4pp2/2PPP1n1/2N2N1P/PP2BPP1/R1BQK2R b KQ - 0 1,Nxf2,g4f2,074CBP,0.5051015551670694,0.664824067524339,5,186,g4f2,True,0.5051015551670694,0.664824067524339,5,186,g4f2,True,0.5051015551670694,0.664824067524339,5,186
2r2rk1/ppq3pp/4p3/3pP3/P3n3/P7/R1n2PPP/1BBQ1RK1 b - - 0 1,Nxf2,e4f2,075CBP,0.4635103290837391,0.7599656213987137,-39,313,f8f2,False,0.48797443861296796,0.5,-13,0,e4f2,True,0.4635103290837391,0.7599656213987137,-39,313
3rr1k1/pq3pbp/N1p1pnp1/5b2/3B1P2/2P5/PP3QPP/R3RBK1 b - - 0 1,Ng4,f6g4,076CBP,0.6610858377947635,0.7757138412629945,181,337,f6g4,True,0.6610858377947635,0.7757138412629945,181,337,f6g4,True,0.6610858377947635,0.7757138412629945,181,337
r5k1/1p3ppp/p2r4/4nNqn/B3P3/P4PPb/1B2QK1P/3R3R b - - 0 1,Nf4,h5f4,077CBP,0.28906240616813217,0.5740142874632654,-244,81,d6d1,False,0.36365395006652135,0.31339752781910246,-151,-213,h5f4,True,0.28906240616813217,0.5740142874632654,-244,81
1rb1qr2/p4pk1/1n5p/1n1pP3/NppP1B2/8/P3B1PP/1R1Q1RK1 w - - 0 1,Bxh6+,f4h6,078CBP,0.7500146943768233,0.830190289660537,298,431,f4h6,True,0.7500146943768233,0.830190289660537,298,431,f4h6,True,0.7500146943768233,0.830190289660537,298,431
4rrk1/p1p2p1p/2p3p1/3pPQN1/1bq5/7R/PP3PP1/3R2K1 w - - 0 1,Qf6,f5f6,079CBP,0.30109212956817855,0.8373342157114151,-228,445,f5f3,False,0.4331145158740584,0.3335369512006218,-73,-188,f5f6,True,0.30109212956817855,0.8373342157114151,-228,445
r5kr/1ppqb3/p2p4/3PpNPp/4Pp2/5P2/PPPQN3/1K4R1 w - - 0 1,Nxf4,e2f4,080CBP,0.6249956929531144,0.8739973141938563,138,526,e2f4,True,0.6249956929531144,0.8739973141938563,138,526,e2f4,True,0.6249956929531144,0.8739973141938563,138,526
Bn5k/p5bp/3p2p1/1pq5/r7/3QNN2/bPP3PP/2KR3R b - - 0 1,Bc4,a2c4,081CBP,0.2573005548032583,0.8038032652913998,-287,383,g7h6,False,0.29462400530898547,0.20206852665869057,-237,-373,a2c4,True,0.2573005548032583,0.8038032652913998,-287,383
r5k1/pp1rppbp/nqp3p1/8/Q2PP1n1/2N3PP/PP3P2/R1BRN1K1 b - - 0 1,Rxd4,d7d4,082CBP,0.6541083775780974,0.6664630487993781,173,188,d7d4,True,0.6541083775780974,0.6664630487993781,173,188,d7d4,True,0.6541083775780974,0.6664630487993781,173,188
2rq1rk1/1b3ppp/p2b4/1pnPp1P1/4N1Q1/4B2P/PPP2RB1/R5K1 w - - 0 1,Nf6+,e4f6,083CBP,0.6726816312140786,0.7659585393189785,195,322,e4f6,True,0.6726816312140786,0.7659585393189785,195,322,e4f6,True,0.6726816312140786,0.7659585393189785,195,322
r4rk1/ppp1b1pp/2n1p3/4p3/1P6/P1NqP3/1B1P1PPP/R2QK2R b KQ - 0 1,Nd4,c6d4,084CBP,0.3686051002143337,0.7882656217191824,-146,357,a8d8,False,0.5228587906975286,0.4605001214877426,24,-43,c6d4,True,0.3686051002143337,0.7882656217191824,-146,357
2k1r3/Qbp2p1p/2p5/2Prbqp1/2Bp1n2/1P3NP1/PB5P/2KR3R b - - 0 1,Ne2+,f4e2,085CBP,0.4097896740177953,0.8494862867151542,-99,470,d5c5,False,0.4404652619431788,0.48619570897068454,-64,-15,f4e2,True,0.4097896740177953,0.8494862867151542,-99,470
2rr2k1/1b3ppp/p3pn2/8/1bqNP3/2N1BPP1/1P1R1Q1P/2R3K1 b - - 0 1,Bxe4,b7e4,086CBP,0.3861576774305338,0.6697289417427889,-125,192,a6a5,False,0.5424961056016041,0.5486333135073832,46,53,b7e4,True,0.3861576774305338,0.6697289417427889,-125,192
5rk1/pp4b1/3p4/1NpPq1Bp/P1n1P1bP/8/1PQ2NP1/R5K1 b - - 0 1,Bf3,g4f3,087CBP,0.3837720797547487,0.6423206501894636,-128,159,e5g3,False,0.6304826533762293,0.3343559420193419,145,-187,g4f3,True,0.3837720797547487,0.6423206501894636,-128,159
r3r1k1/1p3pbp/1qp3p1/p2n4/3Nn3/P3P1P1/1PQB1PBP/2RR2K1 b - - 0 1,Nxf2,e4f2,088CBP,0.4568231948566379,0.6858096201223898,-47,212,g7d4,False,0.5023546471446589,0.6303926375862742,2,145,e4f2,True,0.4568231948566379,0.6858096201223898,-47,212
