FEN,Moves,Moves_UCI,Puzzle_ID,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r3r1k1/pp3ppp/1qn5/3pb3/7B/1NP5/PP2RPPP/R2Q2K1 b - - 0 1,a5,a7a5,031SBP,0.48803118505819976,0.5394998785122574,-13,43,d5d4,False,0.5181656225508915,0.5413288883579234,19,45,d5d4,False,0.5181656225508915,0.5413288883579234,19,45
2b1r1k1/r2n1p1p/6p1/q3P3/p1pP1P2/PpP2Q2/1B4PP/RB3RK1 b - - 0 1,f5,f7f5,032SBP,0.5500448479042542,0.6729785473928086,54,196,f7f5,True,0.5500448479042542,0.6729785473928086,54,196,f7f5,True,0.5500448479042542,0.6729785473928086,54,196
2r1r1k1/1bqnbpp1/pp1p1n2/4pP2/P3P1P1/1NN1BB2/1PP1Q3/3R1RK1 b - - 0 1,d5,d6d5,033SBP,0.4739334234322118,0.5027615319200139,-28,3,f6h7,False,0.4825562326713952,0.4650771960458313,-18,-38,d6d5,True,0.4739334234322118,0.5027615319200139,-28,3
2r2rk1/1b3pp1/pp1q1n1p/P2pNQ2/2PP4/1PN5/6PP/2RR2K1 b - - 0 1,dxc4,d5c4,034SBP,0.506128426741848,0.4659933421436654,6,-37,d5c4,True,0.506128426741848,0.4659933421436654,6,-37,b6a5,False,0.4636648568641918,0.4714948226881868,-39,-31
3r1rk1/pp2bpp1/4pn1p/q2nN3/3P3B/1B6/PP2QPPP/3R1RK1 w - - 0 1,f4,f2f4,035SBP,0.5732611126344614,0.6363776066437299,80,152,f2f4,True,0.5732611126344614,0.6363776066437299,80,152,f2f4,True,0.5732611126344614,0.6363776066437299,80,152
5rk1/r1qbbpp1/3p1n1p/nppPp3/4P2N/1PP3N1/2BB1PPP/R2QR1K1 b - - 0 1,Rfa8,f8a8,036SBP,0.46723896792259545,0.4586711116420767,-35,-45,f8a8,True,0.46723896792259545,0.4586711116420767,-35,-45,f8a8,True,0.46723896792259545,0.4586711116420767,-35,-45
r1bq1rk1/p3b2p/1pp3p1/2npPp2/5P2/1PN1P3/PBB3PP/R2Q1RK1 w - - 0 1,b4,b3b4,037SBP,0.5852417035048239,0.6252304785769166,93,139,b3b4,True,0.5852417035048239,0.6252304785769166,93,139,b3b4,True,0.5852417035048239,0.6252304785769166,93,139
r3rbk1/1bqn1pp1/p4n1p/2p1p3/PpP1P3/1P3NNP/1BBQ1PP1/3RR1K1 w - - 0 1,Nf5,g3f5,038SBP,0.5709146176728507,0.5731136939018822,77,80,g3f1,False,0.5710719156584307,0.53675438329054,77,40,e1e3,False,0.5242890737676327,0.5731136939018822,26,80
r1b2rk1/5ppp/2p5/p1q1p3/PpB1Pn2/1Q6/1PPN1PPP/3R1RK1 w - - 0 1,Qe3,b3e3,039SBP,0.5271123728797035,0.5440703011199586,29,48,b3e3,True,0.5271123728797035,0.5440703011199586,29,48,b3e3,True,0.5271123728797035,0.5440703011199586,29,48
rr1nq2k/1ppn2pp/5p2/1PP1p3/1BQ1P1B1/8/5PPP/R4RK1 w - - 0 1,Ba5,b4a5,040SBP,0.6304816918136735,0.6607092522793869,145,181,b4a5,True,0.6304816918136735,0.6607092522793869,145,181,b4a5,True,0.6304816918136735,0.6607092522793869,145,181
4R3/3q1ppk/2p4p/2Pp3P/1p1P4/1P4P1/4QPK1/2r5 w - - 0 1,Qd3+,e2d3,041SBP,0.6680259178272863,0.7240628269004115,189,262,e2d3,True,0.6680259178272863,0.7240628269004115,189,262,e2d3,True,0.6680259178272863,0.7240628269004115,189,262
r4rk1/pppqpp1p/5bp1/8/2BPR3/2P5/PP3PPP/R2Q2K1 b - - 0 1,b5,b7b5,042SBP,0.5175963245913306,0.5294226081270875,19,32,b7b5,True,0.5175963245913306,0.5294226081270875,19,32,f8b8,False,0.488017623780926,0.5294226081270875,-13,32
r4rk1/2q2ppp/p1p1bn2/2b1pN2/4P3/3B4/PPP3PP/R1BQ1R1K w - - 0 1,Qe2,d1e2,043SBP,0.5781225060263323,0.5847815132358991,85,93,f5h6,False,0.5982511979160261,0.5758139966794447,108,83,d1e2,True,0.5781225060263323,0.5847815132358991,85,93
r1b2rk1/pp2qppp/2n1p3/8/3P4/P4NP1/3QPPBP/R4RK1 w - - 0 1,Qb2,d2b2,044SBP,0.5468594229629209,0.5649872147270768,51,71,f1c1,False,0.5568058682493466,0.5586421525846197,61,64,f1b1,False,0.5436193040371238,0.5820968656397246,47,90
r1bqr1k1/pp2pnbp/n1p2pp1/3p4/2PPP3/1P1B1N2/PB1N1PPP/R2QR1K1 b - - 0 1,dxe4,d5e4,045SBP,0.4574290198537768,0.5055228953683342,-46,6,d5e4,True,0.4574290198537768,0.5055228953683342,-46,6,d5e4,True,0.4574290198537768,0.5055228953683342,-46,6
r3k2r/p4qpp/1pn2p2/2pNn3/2P1P3/P1P5/4Q1PP/R1B2RK1 w kq - 0 1,Bf4,c1f4,046SBP,0.45203032911474555,0.4815979155878063,-52,-20,c1g5,False,0.4958307518219984,0.4696601598181785,-4,-33,f1f5,False,0.4246718739334201,0.4852759384118717,-82,-16
2q3k1/1b2bpp1/pp3n1p/2p1p3/P1B1P3/2NQBP2/1PP3PP/4K3 w - - 0 1,Bf2,e3f2,047SBP,0.5973012474396737,0.6156928792462818,107,128,c3d1,False,0.5990554091079523,0.613075853553636,109,125,e3d2,False,0.592138127982792,0.6321068166142683,101,147
r2q1rk1/pp1b1ppp/4p3/3nP3/2BP4/5N2/P2Q1PPP/R3R1K1 w - - 0 1,Bxd5,c4d5,048SBP,0.5285405758473734,0.4981589683200522,31,-2,c4d5,True,0.5285405758473734,0.4981589683200522,31,-2,e1e4,False,0.48063629849488243,0.5495449603745888,-21,54
r1r3k1/4qppp/4n3/p1NRp3/Ppp1P3/4Q3/1PP2PPP/5RK1 w - - 0 1,Nxe6,c5e6,049SBP,0.5488664643459429,0.5758139966794447,53,83,c5e6,True,0.5488664643459429,0.5758139966794447,53,83,c5e6,True,0.5488664643459429,0.5758139966794447,53,83
4rq2/5p1k/1p1pr1p1/p1n4p/2P5/PP3P2/2BQ2PP/1R2R1K1 b - - 0 1,Rxe1+,e6e1,050SBP,0.5174849820626559,0.6200396776969423,19,133,e6e1,True,0.5174849820626559,0.6200396776969423,19,133,e6e1,True,0.5174849820626559,0.6200396776969423,19,133
1rbr2k1/pp3ppp/2nqp3/8/3P4/P3PNP1/1Q3PBP/R1R3K1 w - - 0 1,Ng5,f3g5,051SBP,0.5731028995617309,0.5713110574149894,79,78,f3d2,False,0.5774010111022441,0.5649872147270768,84,71,a1b1,False,0.5554650575065623,0.5936932221056321,60,103
r4r1k/p4qpp/1p3p2/n1pNP3/2P3Q1/2P5/6PP/R4RK1 b - - 0 1,Rae8,a8e8,052SBP,0.46065709912185415,0.4586711116420767,-42,-45,f6f5,False,0.5130348875521564,0.3764966567002889,14,-137,a8e8,True,0.46065709912185415,0.4586711116420767,-42,-45
6k1/5p2/7p/5p2/5P1P/b3N1P1/8/7K w - - 0 1,h5,h4h5,053SBP,0.5721819043849716,0.70145635827134,78,232,h4h5,True,0.5721819043849716,0.70145635827134,78,232,h4h5,True,0.5721819043849716,0.70145635827134,78,232
1rr3k1/5ppp/1n2pb2/p1p5/P7/1PP1BP2/1NK3PP/3R3R w - - 0 1,Nc4,b2c4,054SBP,0.5597726720426537,0.6243673063917166,65,138,e3f4,False,0.5766011628755854,0.4852759384118717,83,-16,b2c4,True,0.5597726720426537,0.6243673063917166,65,138
r1b1kb1r/pp3ppp/8/3p4/2pP4/1P2B3/1PP1NPPP/R3K2R w KQkq - 0 1,Nf4,e2f4,055SBP,0.5384656012476945,0.6113275248507526,41,123,b3c4,False,0.5568727231293025,0.5248335896523929,62,27,e2f4,True,0.5384656012476945,0.6113275248507526,41,123
r7/1ppkb3/p3p3/3pP1p1/PP1P4/2PRB1Pp/7P/5K2 b - - 0 1,a5,a6a5,056SBP,0.5574243148176433,0.6913366122677582,62,219,a6a5,True,0.5574243148176433,0.6913366122677582,62,219,a6a5,True,0.5574243148176433,0.6913366122677582,62,219
4n3/1b3k1p/p2p2p1/3Pp3/2P3P1/6PP/2BB4/6K1 w - - 0 1,g5,g4g5,057SBP,0.5819271309612272,0.6346718261450347,89,150,g4g5,True,0.5819271309612272,0.6346718261450347,89,150,g4g5,True,0.5819271309612272,0.6346718261450347,89,150
1r2r1k1/3n1pbp/pp4p1/2p1P3/5P2/1PN3PP/P3N1K1/R4R2 w - - 0 1,Rad1,a1d1,058SBP,0.6138034041680756,0.6269544312155905,125,141,a1d1,True,0.6138034041680756,0.6269544312155905,125,141,a1d1,True,0.6138034041680756,0.6269544312155905,125,141
5nk1/6p1/p2qp2p/1p2p3/1P2P1Q1/1BP3PP/5P2/6K1 w - - 0 1,Qf5,g4f5,059SBP,0.5175571901440681,0.6095763271311208,19,121,h3h4,False,0.5502616798727038,0.5055228953683342,54,6,g4f5,True,0.5175571901440681,0.6095763271311208,19,121
8/8/4n3/3k2p1/3B4/3K2P1/7P/8 w - - 0 1,Bf6,d4f6,060SBP,0.5201164667445808,0.6794279896334919,21,204,d4f6,True,0.5201164667445808,0.6794279896334919,21,204,d4f6,True,0.5201164667445808,0.6794279896334919,21,204
r1b1r1k1/pp1n1ppp/1n2p3/6B1/4P3/P5N1/1PR2PPP/4KB1R w K - 0 1,Bb5,f1b5,061SBP,0.6009510242834406,0.6729785473928086,111,196,f1b5,True,0.6009510242834406,0.6729785473928086,111,196,f1b5,True,0.6009510242834406,0.6729785473928086,111,196
8/3qnkp1/1p1p1p1p/p1pP1P1P/P1P3P1/1P2QK2/1B6/8 w - - 0 1,Qe6+,e3e6,062SBP,0.5715020773269018,0.7225890732124075,78,260,e3e6,True,0.5715020773269018,0.7225890732124075,78,260,e3e6,True,0.5715020773269018,0.7225890732124075,78,260
6k1/1pq4p/n5p1/p1Pppp2/8/PPQN2P1/4PP1P/6K1 w - - 0 1,b4,b3b4,063SBP,0.6875891577092447,0.674597170920925,214,198,b3b4,True,0.6875891577092447,0.674597170920925,214,198,b3b4,True,0.6875891577092447,0.674597170920925,214,198
6k1/5pp1/pq2p2p/1p2P3/8/8/PP3PPP/3Q1K2 b - - 0 1,Qc5,b6c5,064SBP,0.580717361575046,0.6122020503513589,88,124,b6c7,False,0.5928328097650954,0.5559168418448287,102,61,b6c5,True,0.580717361575046,0.6122020503513589,88,124
2b5/1pb2k2/p5p1/3pPp1p/PP1B1P1P/3BK3/6P1/8 w - - 0 1,a5,a4a5,065SBP,0.5683032331577873,0.6834245628600051,74,209,a4a5,True,0.5683032331577873,0.6834245628600051,74,209,a4a5,True,0.5683032331577873,0.6834245628600051,74,209
8/ppb2k2/2p1qpp1/7p/2PP4/1P1Q1N2/1P4PP/7K b - - 0 1,Bf4,c7f4,066SBP,0.5717257793282589,0.659883343273332,78,180,e6g4,False,0.5718637431251026,0.5266697440308632,78,29,c7f4,True,0.5717257793282589,0.659883343273332,78,180
4b1k1/1p3p2/4pPp1/p2pP1P1/P2P4/1P1B4/8/2K5 w - - 0 1,b4,b3b4,067SBP,0.5750074028114375,0.5631764176433595,82,69,c1b2,False,0.6272720741508446,0.5046024700028845,141,5,b3b4,True,0.5750074028114375,0.5631764176433595,82,69
8/3n4/2pb2k1/1p1p2Pp/3P3P/3NBK2/1P6/8 w - - 0 1,Nf4+,d3f4,068SBP,0.5132248929361145,0.6770173032617418,14,201,e3f4,False,0.5931424653250548,0.6269544312155905,102,141,d3f4,True,0.5132248929361145,0.6770173032617418,14,201
3r1k2/4npp1/1ppr3p/p6P/P2PPPP1/1NR5/5K2/2R5 w - - 0 1,d5,d4d5,069SBP,0.4998659909632518,0.648220254322344,0,166,f2e3,False,0.5997631564703423,0.5713110574149894,109,78,d4d5,True,0.4998659909632518,0.648220254322344,0,166
8/1p2b2p/1pp1kpp1/5p2/1PP2P2/P1N3P1/6KP/8 b - - 0 1,b5,b6b5,070SBP,0.5367058874745878,0.603425129353426,39,114,g6g5,False,0.5665204402049633,0.5027615319200139,72,3,b6b5,True,0.5367058874745878,0.603425129353426,39,114
1r3rk1/ppp3pp/2nb4/1R3p2/3P4/2PB1P2/P4P1P/2B1R1K1 b - - 0 1,Ne7,c6e7,071SBP,0.4324035875626081,0.44499235158754635,-73,-60,g7g6,False,0.43642329045935063,0.3678931833857318,-69,-147,c6e7,True,0.4324035875626081,0.44499235158754635,-73,-60
3r2k1/1p1r1ppp/p4b2/P1pB4/R3P3/5PP1/1P1R1P2/6K1 w - - 0 1,Rc4,a4c4,072SBP,0.5645859403655251,0.603425129353426,70,114,d2c2,False,0.5787354721074565,0.597241050790976,86,107,a4c4,True,0.5645859403655251,0.603425129353426,70,114
3q2k1/7p/3ppppP/p7/Pn1PP3/6P1/5P2/2Q2BK1 w - - 0 1,d5,d4d5,073SBP,0.6030919763169751,0.6183032245766588,113,131,c1c4,False,0.6443988780368393,0.6183032245766588,161,131,c1d1,False,0.5802797815050655,0.6329626589047256,87,148
8/p2q1ppk/Bp5p/2p5/7P/1Pb1PQP1/P4P2/6K1 w - - 0 1,Bc4,a6c4,074SBP,0.5954300119984524,0.6465391720148663,104,164,a6c4,True,0.5954300119984524,0.6465391720148663,104,164,a6c4,True,0.5954300119984524,0.6465391720148663,104,164
2r1rk2/4npp1/1p5p/p2pPP1P/P2N2P1/2R1K3/2R5/8 w - - 0 1,Rxc8,c3c8,075SBP,0.5923486766636641,0.6389298484637961,101,155,c3c7,False,0.6154993099239725,0.659883343273332,127,180,c3c7,False,0.6154993099239725,0.659883343273332,127,180
3r2k1/1b1r1pp1/p3qn1p/n1pp4/5Q2/P1N1PNPP/1P1R1PBK/3R4 w - - 0 1,Ne5,f3e5,076SBP,0.4245399829259388,0.5577340998516674,-82,63,b2b4,False,0.4822080647972229,0.4669097177008696,-19,-36,f3e5,True,0.4245399829259388,0.5577340998516674,-82,63
