FEN,Moves,Moves_UCI,Puzzle_ID,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
2r3k1/1p1bn1pn/pq1p3p/3Pp3/4P3/2BB2PP/PP2Q2R/2K2N2 b - - 0 1,Bb5,d7b5,012SBP,0.5546201454843015,0.5981264356862743,59,108,d7b5,True,0.5546201454843015,0.5981264356862743,59,108,d7b5,True,0.5546201454843015,0.5981264356862743,59,108
r2qkb1r/1b1npppp/p4n2/1pp5/8/1P2PN2/PB1PBPPP/RN1Q1RK1 w kq - 0 1,a4,a2a4,013SBP,0.5533910120021104,0.5413288883579234,58,45,a2a4,True,0.5533910120021104,0.5413288883579234,58,45,d1c2,False,0.5430203777445457,0.5413288883579234,46,45
r1bq1rk1/pp2n1bp/2p2np1/3p4/5PP1/2N1BB1P/PPP1N3/R2Q1RK1 b - - 0 1,h5,h7h5,014SBP,0.5666587357913807,0.6043059266170111,72,115,h7h5,True,0.5666587357913807,0.6043059266170111,72,115,h7h5,True,0.5666587357913807,0.6043059266170111,72,115
3b2k1/1bq2ppp/pp3n2/2p1p3/P3P3/2N1BP2/1PP2QPP/5BK1 w - - 0 1,Bc4,f1c4,015SBP,0.5755923150260168,0.585675286773559,82,94,f1c4,True,0.5755923150260168,0.585675286773559,82,94,f1c4,True,0.5755923150260168,0.585675286773559,82,94
r4rk1/1bp1q1pp/1p1pn3/8/1PP1np2/2BRPN2/2Q1BPPP/5RK1 b - - 0 1,N4g5,e4g5,016SBP,0.5807739606163389,0.5622703840425896,88,68,e4g5,True,0.5807739606163389,0.5622703840425896,88,68,a8e8,False,0.5730725235883709,0.5928047194327711,79,102
r2q1rk1/pp2bppp/4pn2/3nN3/3P4/1B6/PP2QPPP/R1B1R1K1 w - - 0 1,Bg5,c1g5,017SBP,0.5229488941236595,0.5202403732122675,24,22,c1g5,True,0.5229488941236595,0.5202403732122675,24,22,g2g4,False,0.5214843666617955,0.53675438329054,23,40
5r2/2pq2kn/1ppp3p/r4Pp1/2Q5/6BP/PPP2PP1/R4RK1 w - - 0 1,b4,b2b4,018SBP,0.5924485162911426,0.6086996650452808,101,120,a2a4,False,0.6005070915314927,0.6139489294360486,110,126,a2a4,False,0.6005070915314927,0.6139489294360486,110,126
1n1rn1k1/p4pp1/1p2pq1p/4N3/1BQPPP2/P6P/6P1/4R1K1 w - - 0 1,a4,a3a4,019SBP,0.565850958256679,0.6631811026712696,71,184,e1f1,False,0.5675071886762018,0.589244688568345,73,98,a3a4,True,0.565850958256679,0.6631811026712696,71,184
r2r2k1/p3ppbp/Bpn3pB/q1p5/3PP3/2P5/P2QNPPP/2RR2K1 b - - 0 1,Qxa6,a5a6,020SBP,0.4256678509802817,0.4232868990440539,-81,-84,g7h6,False,0.45552160878385095,0.48343670268785593,-48,-18,g7h6,False,0.45552160878385095,0.48343670268785593,-48,-18
1Q2n3/1b1qn2k/3p3p/2pPp1pP/1pP1P1P1/1P2BBN1/6K1/8 w - - 0 1,Bxc5,e3c5,021SBP,0.6156654293490221,0.6043059266170111,127,115,e3c5,True,0.6156654293490221,0.6043059266170111,127,115,e3c5,True,0.6156654293490221,0.6043059266170111,127,115
r4rk1/pp4pp/2bppn2/2n2p1q/2P5/P2P1NP1/1B2PPBP/1R1Q1RK1 w - - 0 1,Bxf6,b2f6,022SBP,0.5074177892329053,0.6095763271311208,8,121,d3d4,False,0.5122424721348104,0.5321736834106171,13,35,b2f6,True,0.5074177892329053,0.6095763271311208,8,121
r1r3k1/pp2pp1p/1q1p1np1/8/2P5/1P3BP1/PQ2PP1P/R2R2K1 w - - 0 1,Rd4,d1d4,023SBP,0.5287806693292755,0.5202403732122675,31,22,d1d4,True,0.5287806693292755,0.5202403732122675,31,22,a1c1,False,0.5228707248490172,0.5202403732122675,24,22
r4rk1/p1pn1ppp/2p1pq2/8/3P4/8/PPPQ1PPP/2KR1B1R w - - 0 1,h4,h2h4,024SBP,0.5382966910034589,0.5294226081270875,41,32,g2g4,False,0.5483486717884893,0.5449835205954683,52,49,g2g4,False,0.5483486717884893,0.5449835205954683,52,49
r3kb1r/5qpp/bp2p3/p1p1Pp2/P6Q/1P2BN2/2P2PPP/3RR1K1 w kq - 0 1,Rd6,d1d6,025SBP,0.6616021293647851,0.7342422977111448,182,276,d1d6,True,0.6616021293647851,0.7342422977111448,182,276,d1d6,True,0.6616021293647851,0.7342422977111448,182,276
4r1k1/1pr2pp1/pQn4p/3Rp1q1/1P2P3/P3PB1P/6P1/2R3K1 w - - 0 1,h4,h3h4,026SBP,0.5249086199615238,0.6397788635128212,27,156,g1h2,False,0.546828503275438,0.5713110574149894,51,78,h3h4,True,0.5249086199615238,0.6397788635128212,27,156
r1r2nk1/3q2p1/1p2pp1p/pb1p4/3P1N2/Q1R1P1NP/PP3PP1/2R3K1 w - - 0 1,Rxc8,c3c8,027SBP,0.5395704671445132,0.5677001476173855,43,74,a3b3,False,0.5512320001071644,0.5649872147270768,55,71,g3h5,False,0.5508232529763294,0.5820968656397246,55,90
r2q1rk1/3n3p/3p1bp1/2pPpp2/p1P5/2B2P2/PPB1Q1PP/3R1RK1 b - - 0 1,e4,e5e4,028SBP,0.5590216288248451,0.6174338599757672,64,130,a4a3,False,0.5789870289935608,0.5803043837193158,86,88,e5e4,True,0.5590216288248451,0.6174338599757672,64,130
r1bq1rk1/3n1ppp/p2b1n2/1ppPp3/4P3/1PNB1N2/P4PPP/R1BQ1RK1 w - - 0 1,Re1,f1e1,029SBP,0.5632665022656044,0.591915609324709,69,101,f3d2,False,0.5854115945703723,0.5740142874632654,93,81,d1c2,False,0.5691489358396491,0.6095763271311208,75,121
r4rk1/1pqb1ppp/p3p1n1/8/4P3/1BP1B1P1/P3QP1P/R2R2K1 w - - 0 1,Bd4,e3d4,030SBP,0.5257520827785038,0.5422429789460687,28,46,h2h4,False,0.541975180219767,0.5275875538925041,45,30,a1c1,False,0.5176069136083243,0.5522778816577142,19,57
r3r1k1/pp3ppp/1qn5/3pb3/7B/1NP5/PP2RPPP/R2Q2K1 b - - 0 1,a5,a7a5,031SBP,0.5111627635741807,0.5404145195219514,12,44,a7a5,True,0.5111627635741807,0.5404145195219514,12,44,a7a5,True,0.5111627635741807,0.5404145195219514,12,44
2b1r1k1/r2n1p1p/6p1/q3P3/p1pP1P2/PpP2Q2/1B4PP/RB3RK1 b - - 0 1,f5,f7f5,032SBP,0.5529869761982918,0.6380799643424951,57,154,f7f5,True,0.5529869761982918,0.6380799643424951,57,154,f7f5,True,0.5529869761982918,0.6380799643424951,57,154
2r1r1k1/1bqnbpp1/pp1p1n2/4pP2/P3P1P1/1NN1BB2/1PP1Q3/3R1RK1 b - - 0 1,d5,d6d5,033SBP,0.485696252312837,0.5138042910293155,-15,15,d6d5,True,0.485696252312837,0.5138042910293155,-15,15,d6d5,True,0.485696252312837,0.5138042910293155,-15,15
2r2rk1/1b3pp1/pp1q1n1p/P2pNQ2/2PP4/1PN5/6PP/2RR2K1 b - - 0 1,dxc4,d5c4,034SBP,0.4809848601308098,0.5184020844121936,-20,20,d6b4,False,0.48540750297163365,0.3948139524217644,-15,-116,d5c4,True,0.4809848601308098,0.5184020844121936,-20,20
3r1rk1/pp2bpp1/4pn1p/q2nN3/3P3B/1B6/PP2QPPP/3R1RK1 w - - 0 1,f4,f2f4,035SBP,0.590321721649834,0.6448544575649283,99,162,f2f4,True,0.590321721649834,0.6448544575649283,99,162,f2f4,True,0.590321721649834,0.6448544575649283,99,162
5rk1/r1qbbpp1/3p1n1p/nppPp3/4P2N/1PP3N1/2BB1PPP/R2QR1K1 b - - 0 1,Rfa8,f8a8,036SBP,0.4776569612235664,0.4513666864926168,-24,-53,f8a8,True,0.4776569612235664,0.4513666864926168,-24,-53,c5c4,False,0.385994741747694,0.45958548047804854,-126,-44
r1bq1rk1/p3b2p/1pp3p1/2npPp2/5P2/1PN1P3/PBB3PP/R2Q1RK1 w - - 0 1,b4,b3b4,037SBP,0.5940169546139369,0.6113275248507526,103,123,b3b4,True,0.5940169546139369,0.6113275248507526,103,123,b3b4,True,0.5940169546139369,0.6113275248507526,103,123
r3rbk1/1bqn1pp1/p4n1p/2p1p3/PpP1P3/1P3NNP/1BBQ1PP1/3RR1K1 w - - 0 1,Nf5,g3f5,038SBP,0.5612431461342982,0.5954683835833042,66,105,g3f5,True,0.5612431461342982,0.5954683835833042,66,105,g3f5,True,0.5612431461342982,0.5954683835833042,66,105
r1b2rk1/5ppp/2p5/p1q1p3/PpB1Pn2/1Q6/1PPN1PPP/3R1RK1 w - - 0 1,Qe3,b3e3,039SBP,0.5425778174649201,0.5531881623684916,46,58,b3e3,True,0.5425778174649201,0.5531881623684916,46,58,b3e3,True,0.5425778174649201,0.5531881623684916,46,58
rr1nq2k/1ppn2pp/5p2/1PP1p3/1BQ1P1B1/8/5PPP/R4RK1 w - - 0 1,Ba5,b4a5,040SBP,0.6421765749693265,0.6705428791057813,158,193,b4a5,True,0.6421765749693265,0.6705428791057813,158,193,b4a5,True,0.6421765749693265,0.6705428791057813,158,193
4R3/3q1ppk/2p4p/2Pp3P/1p1P4/1P4P1/4QPK1/2r5 w - - 0 1,Qd3+,e2d3,041SBP,0.6979739535535314,0.6818291390214323,227,207,e2d3,True,0.6979739535535314,0.6818291390214323,227,207,g3g4,False,0.6567486527175275,0.7188835525772427,176,255
r4rk1/pppqpp1p/5bp1/8/2BPR3/2P5/PP3PPP/R2Q2K1 b - - 0 1,b5,b7b5,042SBP,0.5158247398075886,0.5257517538936253,17,28,b7b5,True,0.5158247398075886,0.5257517538936253,17,28,d7d6,False,0.4983189824999998,0.5431567852197504,-1,47
r4rk1/2q2ppp/p1p1bn2/2b1pN2/4P3/3B4/PPP3PP/R1BQ1R1K w - - 0 1,Qe2,d1e2,043SBP,0.5858759581552496,0.5550076484124536,94,60,d1e2,True,0.5858759581552496,0.5550076484124536,94,60,a2a4,False,0.5809294547059467,0.5595498132599205,88,65
r1b2rk1/pp2qppp/2n1p3/8/3P4/P4NP1/3QPPBP/R4RK1 w - - 0 1,Qb2,d2b2,044SBP,0.553839574260455,0.5622703840425896,58,68,f3e5,False,0.5629940218532712,0.5586421525846197,68,64,f1c1,False,0.5612540329092186,0.5667962794387497,66,73
r1bqr1k1/pp2pnbp/n1p2pp1/3p4/2PPP3/1P1B1N2/PB1N1PPP/R2QR1K1 b - - 0 1,dxe4,d5e4,045SBP,0.47385093260150596,0.47516641034760715,-28,-27,d5e4,True,0.47385093260150596,0.47516641034760715,-28,-27,d5e4,True,0.47385093260150596,0.47516641034760715,-28,-27
r3k2r/p4qpp/1pn2p2/2pNn3/2P1P3/P1P5/4Q1PP/R1B2RK1 w kq - 0 1,Bf4,c1f4,046SBP,0.47064518472642125,0.4696601598181785,-31,-33,c1g5,False,0.47883226983309235,0.46416128552924907,-23,-39,f1f5,False,0.4520489074906231,0.477921885909709,-52,-24
2q3k1/1b2bpp1/pp3n1p/2p1p3/P1B1P3/2NQBP2/1PP3PP/4K3 w - - 0 1,Bf2,e3f2,047SBP,0.602878637824523,0.6515713880482262,113,170,e3f2,True,0.602878637824523,0.6515713880482262,113,170,e3f2,True,0.602878637824523,0.6515713880482262,113,170
r2q1rk1/pp1b1ppp/4p3/3nP3/2BP4/5N2/P2Q1PPP/R3R1K1 w - - 0 1,Bxd5,c4d5,048SBP,0.5242376937613622,0.5147240615881282,26,16,f3g5,False,0.5277106875467896,0.5321736834106171,30,35,e1e4,False,0.5065174499269394,0.5522778816577142,7,57
r1r3k1/4qppp/4n3/p1NRp3/Ppp1P3/4Q3/1PP2PPP/5RK1 w - - 0 1,Nxe6,c5e6,049SBP,0.5656503728583938,0.5838871815019091,71,92,c5e6,True,0.5656503728583938,0.5838871815019091,71,92,c5e6,True,0.5656503728583938,0.5838871815019091,71,92
4rq2/5p1k/1p1pr1p1/p1n4p/2P5/PP3P2/2BQ2PP/1R2R1K1 b - - 0 1,Rxe1+,e6e1,050SBP,0.5560862563627531,0.613075853553636,61,125,e6e1,True,0.5560862563627531,0.613075853553636,61,125,e6e1,True,0.5560862563627531,0.613075853553636,61,125
1rbr2k1/pp3ppp/2nqp3/8/3P4/P3PNP1/1Q3PBP/R1R3K1 w - - 0 1,Ng5,f3g5,051SBP,0.5773197133748385,0.5731136939018822,84,80,f3d2,False,0.5840398676068439,0.5595498132599205,92,65,f3g5,True,0.5773197133748385,0.5731136939018822,84,80
r4r1k/p4qpp/1p3p2/n1pNP3/2P3Q1/2P5/6PP/R4RK1 b - - 0 1,Rae8,a8e8,052SBP,0.47682570834462545,0.4468118376315084,-25,-58,f6f5,False,0.4824815797140392,0.37132483661091226,-19,-143,a8e8,True,0.47682570834462545,0.4468118376315084,-25,-58
6k1/5p2/7p/5p2/5P1P/b3N1P1/8/7K w - - 0 1,h5,h4h5,053SBP,0.661647540461787,0.7083494652148071,182,241,h4h5,True,0.661647540461787,0.7083494652148071,182,241,h4h5,True,0.661647540461787,0.7083494652148071,182,241
1rr3k1/5ppp/1n2pb2/p1p5/P7/1PP1BP2/1NK3PP/3R3R w - - 0 1,Nc4,b2c4,054SBP,0.6063406845172301,0.6372292155838937,117,153,b2c4,True,0.6063406845172301,0.6372292155838937,117,153,b2c4,True,0.6063406845172301,0.6372292155838937,117,153
r1b1kb1r/pp3ppp/8/3p4/2pP4/1P2B3/1PP1NPPP/R3K2R w KQkq - 0 1,Nf4,e2f4,055SBP,0.5477043091013133,0.6043059266170111,51,115,b3c4,False,0.5501204772391557,0.5330902822991305,54,36,e2f4,True,0.5477043091013133,0.6043059266170111,51,115
r7/1ppkb3/p3p3/3pP1p1/PP1P4/2PRB1Pp/7P/5K2 b - - 0 1,a5,a6a5,056SBP,0.5517346645834321,0.6770173032617418,56,201,g5g4,False,0.5578381733352328,0.5285051773118131,63,31,a6a5,True,0.5517346645834321,0.6770173032617418,56,201
4n3/1b3k1p/p2p2p1/3Pp3/2P3P1/6PP/2BB4/6K1 w - - 0 1,g5,g4g5,057SBP,0.600411619203568,0.6260928550975975,110,140,g4g5,True,0.600411619203568,0.6260928550975975,110,140,g4g5,True,0.600411619203568,0.6260928550975975,110,140
1r2r1k1/3n1pbp/pp4p1/2p1P3/5P2/1PN3PP/P3N1K1/R4R2 w - - 0 1,Rad1,a1d1,058SBP,0.6160588349103524,0.6286751633890878,128,143,a1d1,True,0.6160588349103524,0.6286751633890878,128,143,a1d1,True,0.6160588349103524,0.6286751633890878,128,143
5nk1/6p1/p2qp2p/1p2p3/1P2P1Q1/1BP3PP/5P2/6K1 w - - 0 1,Qf5,g4f5,059SBP,0.5896284894865506,0.5990111810176295,98,109,g4f5,True,0.5896284894865506,0.5990111810176295,98,109,g4f5,True,0.5896284894865506,0.5990111810176295,98,109
8/8/4n3/3k2p1/3B4/3K2P1/7P/8 w - - 0 1,Bf6,d4f6,060SBP,0.5190448889558513,0.6754049255580261,20,199,d4b2,False,0.5383639272809837,0.5092041601288086,41,10,d4f6,True,0.5190448889558513,0.6754049255580261,20,199
r1b1r1k1/pp1n1ppp/1n2p3/6B1/4P3/P5N1/1PR2PPP/4KB1R w K - 0 1,Bb5,f1b5,061SBP,0.6008852212409383,0.6507349938882695,111,169,f1b5,True,0.6008852212409383,0.6507349938882695,111,169,f1b5,True,0.6008852212409383,0.6507349938882695,111,169
8/3qnkp1/1p1p1p1p/p1pP1P1P/P1P3P1/1P2QK2/1B6/8 w - - 0 1,Qe6+,e3e6,062SBP,0.575180468946789,0.7075881993130916,82,240,e3e4,False,0.5763693901334337,0.6834245628600051,83,209,e3e6,True,0.575180468946789,0.7075881993130916,82,240
6k1/1pq4p/n5p1/p1Pppp2/8/PPQN2P1/4PP1P/6K1 w - - 0 1,b4,b3b4,063SBP,0.6925763285412463,0.6656440579806581,220,187,b3b4,True,0.6925763285412463,0.6656440579806581,220,187,b3b4,True,0.6925763285412463,0.6656440579806581,220,187
6k1/5pp1/pq2p2p/1p2P3/8/8/PP3PPP/3Q1K2 b - - 0 1,Qc5,b6c5,064SBP,0.5718601253271342,0.6069442398881181,78,118,b6c7,False,0.6026619930695195,0.5266697440308632,113,29,b6c5,True,0.5718601253271342,0.6069442398881181,78,118
2b5/1pb2k2/p5p1/3pPp1p/PP1B1P1P/3BK3/6P1/8 w - - 0 1,a5,a4a5,065SBP,0.5493178812035697,0.6260928550975975,53,140,d4a7,False,0.5582887265676206,0.5046024700028845,63,5,a4a5,True,0.5493178812035697,0.6260928550975975,53,140
8/ppb2k2/2p1qpp1/7p/2PP4/1P1Q1N2/1P4PP/7K b - - 0 1,Bf4,c7f4,066SBP,0.5974551243551911,0.6929058344072113,107,221,c7f4,True,0.5974551243551911,0.6929058344072113,107,221,c7f4,True,0.5974551243551911,0.6929058344072113,107,221
4b1k1/1p3p2/4pPp1/p2pP1P1/P2P4/1P1B4/8/2K5 w - - 0 1,b4,b3b4,067SBP,0.5378739982482441,0.5695065266470701,41,76,b3b4,True,0.5378739982482441,0.5695065266470701,41,76,b3b4,True,0.5378739982482441,0.5695065266470701,41,76
8/3n4/2pb2k1/1p1p2Pp/3P3P/3NBK2/1P6/8 w - - 0 1,Nf4+,d3f4,068SBP,0.5184109153121866,0.6664630487993781,20,188,e3f4,False,0.5976811842628524,0.700684702726408,107,231,e3f4,False,0.5976811842628524,0.700684702726408,107,231
3r1k2/4npp1/1ppr3p/p6P/P2PPPP1/1NR5/5K2/2R5 w - - 0 1,d5,d4d5,069SBP,0.5521530650085709,0.6423206501894636,56,159,f4f5,False,0.6186992770176527,0.545896437602999,131,50,d4d5,True,0.5521530650085709,0.6423206501894636,56,159
8/1p2b2p/1pp1kpp1/5p2/1PP2P2/P1N3P1/6KP/8 b - - 0 1,b5,b6b5,070SBP,0.5940628349286612,0.5294226081270875,103,32,b6b5,True,0.5940628349286612,0.5294226081270875,103,32,e6d6,False,0.5452556841356919,0.5303398401818216,49,33
1r3rk1/ppp3pp/2nb4/1R3p2/3P4/2PB1P2/P4P1P/2B1R1K1 b - - 0 1,Ne7,c6e7,071SBP,0.432354806017257,0.44954372531791664,-73,-55,c6e7,True,0.432354806017257,0.44954372531791664,-73,-55,c6e7,True,0.432354806017257,0.44954372531791664,-73,-55
3r2k1/1p1r1ppp/p4b2/P1pB4/R3P3/5PP1/1P1R1P2/6K1 w - - 0 1,Rc4,a4c4,072SBP,0.5737651130787074,0.6095763271311208,80,121,g1g2,False,0.5793331963584969,0.5559168418448287,86,61,d2c2,False,0.5788685150222714,0.6252304785769166,86,139
3q2k1/7p/3ppppP/p7/Pn1PP3/6P1/5P2/2Q2BK1 w - - 0 1,d5,d4d5,073SBP,0.625246297515459,0.6549075932826014,139,174,c1c4,False,0.6359810534774557,0.6355251419984301,151,151,d4d5,True,0.625246297515459,0.6549075932826014,139,174
8/p2q1ppk/Bp5p/2p5/7P/1Pb1PQP1/P4P2/6K1 w - - 0 1,Bc4,a6c4,074SBP,0.6501781663959667,0.6139489294360486,168,126,a6c4,True,0.6501781663959667,0.6139489294360486,168,126,a6c4,True,0.6501781663959667,0.6139489294360486,168,126
2r1rk2/4npp1/1p5p/p2pPP1P/P2N2P1/2R1K3/2R5/8 w - - 0 1,Rxc8,c3c8,075SBP,0.6128049753884277,0.6549075932826014,124,174,c3c7,False,0.6382574707621836,0.6778219194709055,154,202,c3c7,False,0.6382574707621836,0.6778219194709055,154,202
3r2k1/1b1r1pp1/p3qn1p/n1pp4/5Q2/P1N1PNPP/1P1R1PBK/3R4 w - - 0 1,Ne5,f3e5,076SBP,0.42681370622157855,0.545896437602999,-80,50,d2e2,False,0.45263655340071074,0.47608474251652944,-51,-26,f3e5,True,0.42681370622157855,0.545896437602999,-80,50
